"id","code","name","definition"
hc_base.subs_code_68836006,"68836006","Phosphoadenylylsulfatase","Phosphoadenylylsulfatase (substance)"
hc_base.subs_code_81322009,"81322009","Phosphoamidase","Phosphoamidase (substance)"
hc_base.subs_code_84761003,"84761003","Phosphodiesterase I","Phosphodiesterase I (substance)"
hc_base.subs_code_130514007,"130514007","Phosphoenolpyruvate phosphatase","Phosphoenolpyruvate phosphatase (substance)"
hc_base.subs_code_39313006,"39313006","Phosphonoacetaldehyde hydrolase","Phosphonoacetaldehyde hydrolase (substance)"
hc_base.subs_code_130533002,"130533002","Phosphonoacetate hydrolase","Phosphonoacetate hydrolase (substance)"
hc_base.subs_code_19975005,"19975005","Phosphoribosyl-AMP cyclohydrolase","Phosphoribosyl-adenosine monophosphate cyclohydrolase (substance)"
hc_base.subs_code_55302006,"55302006","Phosphoribosyl-ATP pyrophosphatase","Phosphoribosyl-adenosine triphosphate pyrophosphatase (substance)"
hc_base.subs_code_130108009,"130108009","Phosphoric diester hydrolase","Phosphoric diester hydrolase (substance)"
hc_base.subs_code_130132002,"130132002","Phosphoric monoester hydrolase","Phosphoric monoester hydrolase (substance)"
hc_base.subs_code_130782000,"130782000","Phthalyl amidase","Phthalyl amidase (substance)"
hc_base.subs_code_33193006,"33193006","Physarum polycephalum ribonuclease","Physarum polycephalum ribonuclease (substance)"
hc_base.subs_code_130693005,"130693005","Phytepsin","Phytepsin (substance)"
hc_base.subs_code_130659006,"130659006","Picornain 2A","Picornain 2A (substance)"
hc_base.subs_code_130658003,"130658003","Picornain 3C","Picornain 3C (substance)"
hc_base.subs_code_130733000,"130733000","Pitrilysin","Pitrilysin (substance)"
hc_base.subs_code_130691007,"130691007","Plasmepsin I","Plasmepsin I (substance)"
hc_base.subs_code_130692000,"130692000","Plasmepsin II","Plasmepsin II (substance)"
hc_base.subs_code_78588006,"78588006","Fibrinase","Plasmin (substance) aka Fibrinolysin human"
hc_base.subs_code_87811005,"87811005","Injectable fibrinolysin","Injectable fibrinolysin (substance)"
hc_base.subs_code_25793005,"25793005","Poly(A)-specific ribonuclease","Poly(A)-specific ribonuclease (substance)"
hc_base.subs_code_82963006,"82963006","Polygalacturonase","Polygalacturonase (substance)"
hc_base.subs_code_130545006,"130545006","Polymannuronate hydrolase","Polymannuronate hydrolase (substance)"
hc_base.subs_code_130682008,"130682008","Polyporopepsin","Polyporopepsin (substance)"
hc_base.subs_code_12203005,"12203005","Prenyl-pyrophosphatase","Prenyl-pyrophosphatase (substance)"
hc_base.subs_code_130670004,"130670004","Pro-opiomelanocortin converting enzyme","Pro-opiomelanocortin converting enzyme (substance)"
hc_base.subs_code_130697006,"130697006","Procollagen C-endopeptidase","Procollagen C-endopeptidase (substance)"
hc_base.subs_code_49633003,"49633003","Prolyl dipeptidase","Prolyl dipeptidase (substance)"
hc_base.subs_code_130650005,"130650005","Proprotein convertase 1","Proprotein convertase 1 (substance)"
hc_base.subs_code_130651009,"130651009","Proprotein convertase 2","Proprotein convertase 2 (substance)"
hc_base.subs_code_116649008,"116649008","Prorenin","Prorenin (substance)"
hc_base.subs_code_39110002,"39110002","Protein-arginine deiminase","Protein-arginine deiminase (substance)"
hc_base.subs_code_53172002,"53172002","Protein-glucosylgalactosylhydroxylysine glucosidase","Protein-glucosylgalactosylhydroxylysine glucosidase (substance)"
hc_base.subs_code_130476002,"130476002","Protein-glutamate methylesterase","Protein-glutamate methylesterase (substance)"
hc_base.subs_code_35148000,"35148000","Protein-glutamine glutaminase","Protein-glutamine glutaminase (substance)"
hc_base.subs_code_130542009,"130542009","Prunasin beta-glucosidase","Prunasin beta-glucosidase (substance)"
hc_base.subs_code_130704001,"130704001","Pseudolysin","Pseudolysin (substance)"
hc_base.subs_code_130690008,"130690008","Pseudomonapepsin","Pseudomonapepsin (substance)"
hc_base.subs_code_130610007,"130610007","Pteroylpoly-gamma-glutamate carboxypeptidase","Pteroylpoly-gamma-glutamate carboxypeptidase (substance)"
hc_base.subs_code_31369000,"31369000","Purine nucleosidase","Purine nucleosidase (substance)"
hc_base.subs_code_130683003,"130683003","Pycnoporopepsin","Pycnoporopepsin (substance)"
hc_base.subs_code_51769007,"51769007","Pyrimidine-5'-nucleotide nucleosidase","Pyrimidine-5'-nucleotide nucleosidase (substance)"
hc_base.subs_code_130608005,"130608005","Pyroglutamyl-peptidase II","Pyroglutamyl-peptidase II (substance)"
hc_base.subs_code_40078006,"40078006","Quercitrinase","Quercitrinase (substance)"
hc_base.subs_code_130549000,"130549000","Raucaffricine beta-glucosidase","Raucaffricine beta-glucosidase (substance)"
hc_base.subs_code_112052004,"112052004","Renin","Renin (substance)"
hc_base.subs_code_130645004,"130645004","Repressor lexA","Repressor lexA (substance)"
hc_base.subs_code_130669000,"130669000","Retropepsin","Retropepsin (substance)"
hc_base.subs_code_86054009,"86054009","Riboflavinase","Riboflavinase (substance)"
hc_base.subs_code_130501006,"130501006","Ribonuclease (poly-(U)-specific)","Ribonuclease (poly-(U)-specific) (substance)"
hc_base.subs_code_64426002,"64426002","Ribonuclease alpha","Ribonuclease alpha (substance)"
hc_base.subs_code_54456008,"54456008","Ribonuclease F","Ribonuclease F (substance)"
hc_base.subs_code_73880005,"73880005","Ribonuclease III","Ribonuclease III (substance)"
hc_base.subs_code_18350005,"18350005","Ribonuclease IV","Ribonuclease IV (substance)"
hc_base.subs_code_130499003,"130499003","Ribonuclease IX","Ribonuclease IX (substance)"
hc_base.subs_code_130500007,"130500007","Ribonuclease M5","Ribonuclease M5 (substance)"
hc_base.subs_code_31559007,"31559007","Ribonuclease P","Ribonuclease P (substance)"
hc_base.subs_code_60141000,"60141000","Ribonuclease P4","Ribonuclease P4 (substance)"
hc_base.subs_code_1827001,"1827001","Ribonuclease T>1<","Ribonuclease T>1< (substance)"
hc_base.subs_code_46682002,"46682002","Ribonuclease T>2<","Ribonuclease T>2< (substance)"
hc_base.subs_code_87873001,"87873001","Ribonuclease U>2<","Ribonuclease U>2< (substance)"
hc_base.subs_code_61664007,"61664007","Ribonuclease V","Ribonuclease V (substance)"
hc_base.subs_code_130502004,"130502004","rRNA endonuclease","Ribosomal ribonucleic acid endonuclease (substance)"
hc_base.subs_code_130568002,"130568002","rRNA N-glycosylase","Ribosomal ribonucleic acid N-glycosylase (substance)"
hc_base.subs_code_38148001,"38148001","Ribosylhomocysteinase","Ribosylhomocysteinase (substance)"
hc_base.subs_code_23003008,"23003008","Ribosylpyrimidine nucleosidase","Ribosylpyrimidine nucleosidase (substance)"
hc_base.subs_code_55386006,"55386006","Ricinine nitrilase","Ricinine nitrilase (substance)"
hc_base.subs_code_130726000,"130726000","Ruberlysin","Ruberlysin (substance)"
hc_base.subs_code_130736008,"130736008","Russellysin","Russellysin (substance)"
hc_base.subs_code_259528001,"259528001","S-Adenosyl homocysteine hydrolase","S-Adenosyl homocysteine hydrolase (substance)"
hc_base.subs_code_37681004,"37681004","S-Formylglutathione hydrolase","S-adenosylhomocysteine deaminase (substance)"
hc_base.subs_code_39254000,"39254000","S-Succinylglutathione hydrolase","S-Formylglutathione hydrolase (substance)"
hc_base.subs_code_130792008,"130792008","S-adenosylhomocysteine deaminase","S-Succinylglutathione hydrolase (substance)"
hc_base.subs_code_130715006,"130715006","Saccharolysin","Saccharolysin (substance)"
hc_base.subs_code_130617005,"130617005","Scutelarin","Scutelarin (substance)"
hc_base.subs_code_130684009,"130684009","Scytalidopepsin A","Scytalidopepsin A (substance)"
hc_base.subs_code_130685005,"130685005","Scytalidopepsin B","Scytalidopepsin B (substance)"
hc_base.subs_code_46685000,"46685000","Serine-ethanolaminephosphate phosphodiesterase","Serine-ethanolaminephosphate phosphodiesterase (substance)"
hc_base.subs_code_130590002,"130590002","Serine-type D-Ala-D-Ala carboxypeptidase","Serine-type D-Ala-D-Ala carboxypeptidase (substance)"
hc_base.subs_code_130718008,"130718008","Serralysin","Serralysin (substance)"
hc_base.subs_code_3150000,"3150000","Sialate O-acetylesterase","Sialate O-acetylesterase (substance)"
hc_base.subs_code_80837006,"80837006","Sialidase","Sialidase (substance)"
hc_base.subs_code_22158000,"22158000","Sinapine esterase","Sinapine esterase (substance)"
hc_base.subs_code_130652002,"130652002","Snake venom factor V activator","Snake venom factor V activator (substance)"
hc_base.subs_code_7785005,"7785005","Sphingomyelin phosphodiesterase D","Sphingomyelin phosphodiesterase D (substance)"
hc_base.subs_code_79798008,"79798008","Spleen exonuclease","Spleen exonuclease (substance)"
hc_base.subs_code_130662009,"130662009","Stem bromelain","Stem bromelain (substance)"
hc_base.subs_code_75966000,"75966000","Steroid-lactonase","Steroid-lactonase (substance)"
hc_base.subs_code_32291007,"32291007","Steryl-beta-glucosidase","Steryl-beta-glucosidase (substance)"
hc_base.subs_code_130637009,"130637009","Streptogrisin A","Streptogrisin A (substance)"
hc_base.subs_code_130638004,"130638004","Streptogrisin B","Streptogrisin B (substance)"
hc_base.subs_code_40776002,"40776002","Strictosidine beta-glucosidase","Strictosidine beta-glucosidase (substance)"
hc_base.subs_code_130695003,"130695003","Stromelysin 1","Stromelysin 1 (substance)"
hc_base.subs_code_130700005,"130700005","Stromelysin 2","Stromelysin 2 (substance)"
hc_base.subs_code_55330006,"55330006","Subtilisin","Subtilisin (substance)"
hc_base.subs_code_80540001,"80540001","Succinyl-CoA hydrolase","Succinyl-coenzyme A hydrolase (substance)"
hc_base.subs_code_36766006,"36766006","Succinyldiaminopimelate desuccinylase","Succinyldiaminopimelate desuccinylase (substance)"
hc_base.subs_code_130512006,"130512006","Sugar-terminal-phosphatase","Sugar-terminal-phosphatase (substance)"
hc_base.subs_code_175067005,"175067005","Sulfatase","Sulfatase (substance)"
hc_base.subs_code_130746005,"130746005","Tentoxilysin","Tentoxilysin (substance)"
hc_base.subs_code_130768000,"130768000","Theanine hydrolase","Theanine hydrolase (substance)"
hc_base.subs_code_130705000,"130705000","Thermolysin","Thermolysin (substance)"
hc_base.subs_code_130754007,"130754007","Thermopsin","Thermopsin (substance)"
hc_base.subs_code_130602006,"130602006","Thermostable carboxypeptidase 1","Thermostable carboxypeptidase 1 (substance)"
hc_base.subs_code_53609006,"53609006","Thiaminase","Thiaminase (substance)"
hc_base.subs_code_36636007,"36636007","Thiamine-triphosphatase","Thiamine-triphosphatase (substance)"
hc_base.subs_code_130200006,"130200006","Thioether hydrolase","Thioether hydrolase (substance)"
hc_base.subs_code_57533005,"57533005","Thioglucosidase","Thioglucosidase (substance)"
hc_base.subs_code_130131009,"130131009","Thiolester hydrolase","Thiolester hydrolase (substance)"
hc_base.subs_code_10490006,"10490006","Thymidine-triphosphatase","Thymidine-triphosphatase (substance)"
hc_base.subs_code_37334007,"37334007","Thyroxine deiodinase","Thyroxine deiodinase (substance)"
hc_base.subs_code_37411004,"37411004","Tissue plasminogen activator","Tissue plasminogen activator (substance)"
hc_base.subs_code_130647007,"130647007","Togavirin","Togavirin (substance)"
hc_base.subs_code_5200001,"5200001","trans-Epoxysuccinate hydrolase","trans-Epoxysuccinate hydrolase (substance)"
hc_base.subs_code_9159008,"9159008","Triacetate-lactonase","Triacetate-lactonase (substance)"
hc_base.subs_code_72993008,"72993008","Triacylglycerol lipase","Triacylglycerol lipase (substance)"
hc_base.subs_code_130730002,"130730002","Trimerelysin I","Trimerelysin I (substance)"
hc_base.subs_code_130731003,"130731003","Trimerelysin II","Trimerelysin II (substance)"
hc_base.subs_code_41759007,"41759007","Trimetaphosphatase","Trimetaphosphatase (substance)"
hc_base.subs_code_130587008,"130587008","Tripeptidyl-peptidase I","Tripeptidyl-peptidase I (substance)"
hc_base.subs_code_130584001,"130584001","Tripeptidyl-peptidase II","Tripeptidyl-peptidase II (substance)"
hc_base.subs_code_74605007,"74605007","Triphosphatase","Triphosphatase (substance)"
hc_base.subs_code_130109001,"130109001","Triphosphoric monoester hydrolase","Triphosphoric monoester hydrolase (substance)"
hc_base.subs_code_130534008,"130534008","Trithionate hydrolase","Trithionate hydrolase (substance)"
hc_base.subs_code_66124006,"66124006","Trypsin","Trypsin (substance)"
hc_base.subs_code_706992002,"706992002","Trypsin + trypsinogen","Trypsin + trypsinogen (substance)"
hc_base.subs_code_130760007,"130760007","Tryptophanamidase","Tryptophanamidase (substance)"
hc_base.subs_code_130575001,"130575001","Tryptophanyl aminopeptidase","Tryptophanyl aminopeptidase (substance)"
hc_base.subs_code_130600003,"130600003","Tubulinyl-Tyr carboxypeptidase","Tubulinyl-Tyr carboxypeptidase (substance)"
hc_base.subs_code_10685000,"10685000","Type I site-specific deoxyribonuclease","Type I site-specific deoxyribonuclease (substance)"
hc_base.subs_code_63768006,"63768006","Type II site-specific deoxyribonuclease","Type II site-specific deoxyribonuclease (substance)"
hc_base.subs_code_79657009,"79657009","Type III site-specific deoxyribonuclease","Type III site-specific deoxyribonuclease (substance)"
hc_base.subs_code_130487005,"130487005","Ubiquitin thiolesterase","Ubiquitin thiolesterase (substance)"
hc_base.subs_code_8108002,"8108002","Undecaprenyl-diphosphatase","Undecaprenyl-diphosphatase (substance)"
hc_base.subs_code_462009,"462009","Urease (ATP-hydrolysing)","Urease (adenosine triphosphate-hydrolysing) (substance)"
hc_base.subs_code_19986007,"19986007","Urease","Urease (substance)"
hc_base.subs_code_24862008,"24862008","Ureidosuccinase","Ureidosuccinase (substance)"
hc_base.subs_code_130778002,"130778002","Urethanase","Urethanase (substance)"
hc_base.subs_code_130802008,"130802008","UDP-sugar diphosphatase","Uridine diphosphate-sugar diphosphatase (substance)"
hc_base.subs_code_304390005,"304390005","Uridine monophosphate hydrolase","Uridine monophosphate hydrolase (substance)"
hc_base.subs_code_61466002,"61466002","Uridine nucleosidase","Uridine nucleosidase (substance)"
hc_base.subs_code_59082006,"59082006","Urokinase","Urokinase (substance)"
hc_base.subs_code_36687005,"36687005","Uronolactonase","Uronolactonase (substance)"
hc_base.subs_code_130579007,"130579007","Vacuolar aminopeptidase I","Vacuolar aminopeptidase I (substance)"
hc_base.subs_code_130524004,"130524004","Variant-surface-glycoprotein phospholipase C","Variant-surface-glycoprotein phospholipase C (substance)"
hc_base.subs_code_60052009,"60052009","Venom exonuclease","Venom exonuclease (substance)"
hc_base.subs_code_130631005,"130631005","Venombin A","Venombin A (substance)"
hc_base.subs_code_130614003,"130614003","Venombin AB","Venombin AB (substance)"
hc_base.subs_code_130543004,"130543004","Vicianin beta-glucosidase","Vicianin beta-glucosidase (substance)"
hc_base.subs_code_19097005,"19097005","w-Amidase","w-Amidase (substance)"
hc_base.subs_code_87692002,"87692002","Wax-ester hydrolase","Wax-ester hydrolase (substance)"
hc_base.subs_code_130585000,"130585000","Xaa-Pro dipeptidyl-peptidase","Xaa-Pro dipeptidyl-peptidase (substance)"
hc_base.subs_code_130574002,"130574002","Xaa-Trp aminopeptidase","Xaa-Trp aminopeptidase (substance)"
hc_base.subs_code_130686006,"130686006","Xanthomonapepsin","Xanthomonapepsin (substance)"
hc_base.subs_code_36312000,"36312000","Xylan 1,3-beta-xylosidase","Xylan 1,3-beta-xylosidase (substance)"
hc_base.subs_code_8368008,"8368008","Xylan 1,44-beta-xylosidase","Xylan 1,44-beta-xylosidase (substance)"
hc_base.subs_code_130555005,"130555005","Xylan alpha-1,2-glucuronosidase","Xylan alpha-1,2-glucuronosidase (substance)"
hc_base.subs_code_112043008,"112043008","Xylan endo-1,3-beta-xylosidase","Xylan endo-1,3-beta-xylosidase (substance)"
hc_base.subs_code_130482004,"130482004","Xylono-1,4-lactonase","Xylono-1,4-lactonase (substance)"
hc_base.subs_code_54005009,"54005009","Yeast ribonuclease","Yeast ribonuclease (substance)"
hc_base.subs_code_130597004,"130597004","Zinc D-Ala-D-Ala carboxypeptidase","Zinc D-Ala-D-Ala carboxypeptidase (substance) aka D-alanyl-D-alanine hydrolase, Zn(2+) G peptidase"
hc_base.subs_code_14860004,"14860004","ADPsugar pyrophosphatase","Adenosine diphosphate sugar pyrophosphatase (substance)"
hc_base.subs_code_130899006,"130899006","(1,4)-alpha-D-glucan 1-alpha-D-glucosylmutase","(1,4)-alpha-D-glucan 1-alpha-D-glucosylmutase (substance)"
hc_base.subs_code_67687008,"67687008","16-Hydroxysteroid epimerase","16-Hydroxysteroid epimerase (substance)"
hc_base.subs_code_37850005,"37850005","2-Acetolactate mutase","2-Acetolactate mutase (substance)"
hc_base.subs_code_130874005,"130874005","2-aminohexano-6-lactam racemase","2-aminohexano-6-lactam racemase (substance)"
hc_base.subs_code_130880002,"130880002","2-chloro-4-carboxymethylenebut-2-en-1,4-olide isomerase","2-chloro-4-carboxymethylenebut-2-en-1,4-olide isomerase (substance)"
hc_base.subs_code_15399005,"15399005","2-Methyleneglutarate mutase","2-Methyleneglutarate mutase (substance)"
hc_base.subs_code_53831001,"53831001","3-Carboxy-cis,cis-muconate cycloisomerase","3-Carboxy-cis,cis-muconate cycloisomerase (substance)"
